CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE
0,135000,534204,49126.5,495000
0,112500,848745,46174.5,675000
2,76500,135000,10224,135000
0,108000,983160,60277.5,900000
1,135000,484861.5,38439,396000
2,135000,1024740,55588.5,900000
1,94500,539100,27652.5,450000
0,112500,376920,19242,270000
1,135000,166810.5,18094.5,144000
1,225000,148500,17622,148500
0,225000,512446.5,32877,463500
1,157500,183784.5,16983,148500
0,225000,733500,77022,733500
0,180000,270000,17383.5,270000
0,202500,407520,32328,360000
0,207000,418743,26892,342000
1,180000,270000,21024,270000
0,234000,679500,25614,679500
0,405000,900000,46084.5,900000
1,270000,968841,62046,846000
1,121500,331920,17077.5,225000
0,270000,675000,34465.5,675000
0,99000,688090.5,29151,594000
0,225000,180000,19386,180000
1,90000,248760,24601.5,225000
0,427500,675000,76473,675000
0,225000,538389,39532.5,477000
0,135000,157500,7875,157500
0,180000,1350000,46926,1350000
1,135000,454500,46701,454500
0,360000,900000,45954,900000
0,135000,595453.5,32431.5,445500
0,382500,675000,53460,675000
0,81000,225000,17905.5,225000
0,540000,450000,24412.5,450000
1,112500,724261.5,37107,576000
2,279000,1125000,36292.5,1125000
0,360000,675000,36616.5,675000
0,135000,487318.5,44694,443421
1,162000,341280,26964,270000
0,315000,1515415.5,47038.5,1354500
1,360000,1942560,106582.5,1800000
0,270000,790830,52978.5,675000
0,292500,123637.5,12096,112500
0,144000,1011955.5,43006.5,904500
1,157500,432000,51399,432000
0,157500,318528,23305.5,252000
0,135000,450000,24412.5,450000
0,63000,135000,7668,135000
0,76500,78192,5845.5,67500
1,112500,342000,17482.5,342000
1,225000,446877,33543,382500
1,135000,320922,31869,283500
0,202500,504306,27634.5,445500
0,135000,389844,18751.5,315000
0,180000,500490,59526,450000
0,652500,1079581.5,55251,886500
0,67500,225000,13896,225000
0,180000,1048500,44554.5,1048500
0,157500,630000,32166,630000
0,315000,478498.5,46741.5,454500
1,112500,130320,13815,112500
3,135000,260640,31059,225000
0,121500,509400,32683.5,450000
1,112500,900000,32458.5,900000
0,157500,761067,33655.5,657000
0,99000,382500,18400.5,382500
0,337500,1566000,64755,1566000
0,166500,502497,28975.5,454500
0,540000,1864152,127989,1800000
3,225000,547272,43366.5,495000
0,202500,528318,27103.5,441000
1,157500,272520,15772.5,225000
0,247500,296280,18256.5,225000
0,112500,817560,29493,675000
0,112500,598500,19435.5,450000
0,157500,601470,30838.5,450000
0,270000,208512,24876,180000
0,144000,114430.5,11853,103500
0,54000,675000,25578,675000
0,180000,225000,11488.5,225000
2,157500,266652,19534.5,202500
0,405000,900000,38263.5,900000
0,495000,1354500,42174,1354500
1,171000,450000,25128,450000
0,94500,136287,8838,103500
0,171000,257391,26505,238500
1,270000,305640,29902.5,270000
1,135000,306000,12991.5,306000
1,225000,479700,54382.5,450000
5,225000,1096020,59589,900000
0,103500,906660,34308,675000
0,180000,254700,20119.5,225000
1,252000,547344,28075.5,472500
0,270000,225000,27994.5,225000
0,315000,1572750,48946.5,1350000
0,180000,531000,23517,531000
0,157500,541323,27769.5,405000
0,112500,163512,10588.5,135000
0,67500,156384,18688.5,135000
1,202500,533313,49045.5,472500
2,225000,450000,47385,450000
0,337500,620325,29839.5,535500
0,360000,479700,50373,450000
1,67500,398160,25573.5,315000
0,103500,130320,13815,112500
0,157500,135000,6750,135000
1,135000,149256,15799.5,135000
0,67500,180000,14562,180000
0,105750,49752,5755.5,45000
0,112500,477000,17262,477000
0,112500,135000,14175,135000
0,90000,919557,29664,747000
0,36000,45000,4855.5,45000
0,135000,450000,32746.5,450000
1,112500,361998,18612,292500
0,225000,667678.5,36220.5,531000
0,135000,229500,24241.5,229500
0,112500,817560,30951,675000
1,157500,355500,37458,355500
0,270000,2013840,62509.5,1800000
0,337500,1030680,65866.5,900000
0,270000,338832,24655.5,292500
0,247500,339948,40342.5,315000
0,121500,225000,17410.5,225000
1,112500,573408,25389,495000
0,225000,450000,53536.5,450000
0,90000,225171,13905,171000
0,175500,365359.5,37566,328500
0,49500,130320,13819.5,112500
0,112500,114430.5,12145.5,103500
0,112500,114682.5,12172.5,99000
0,427500,1390500,48330,1390500
0,58500,539100,27652.5,450000
0,99000,312768,24709.5,270000
1,315000,685386,43933.5,585000
1,135000,539100,22837.5,450000
1,157500,720000,70272,720000
0,90000,817560,30951,675000
0,157500,675000,25447.5,675000
2,112500,239787,18058.5,207000
0,202500,675000,25578,675000
0,90000,229500,12942,229500
0,202500,610762.5,61771.5,562500
0,315000,260640,26838,225000
0,81000,765000,27607.5,765000
1,135000,711000,23067,562500
0,180000,522000,41373,522000
1,225000,1495944,48388.5,1183500
1,67500,300735,14598,243000
0,112500,360000,17446.5,360000
0,121500,272520,21528,225000
1,765000,761872.5,61083,675000
0,180000,558855,35842.5,477000
0,135000,781920,34573.5,675000
0,49500,49752,5094,45000
0,90000,93829.5,10233,81000
0,112500,696528,42610.5,630000
0,202500,729792,35109,630000
0,450000,1096020,56092.5,900000
1,157500,339948,35824.5,315000
0,67500,90000,9351,90000
0,180000,625536,27553.5,540000
0,180000,272520,16803,225000
0,337500,360000,15133.5,360000
1,157500,296280,14251.5,225000
0,112500,247500,19971,247500
0,112500,254700,20119.5,225000
1,90000,112500,4729.5,112500
0,382500,900000,48825,900000
0,135000,183784.5,13869,148500
0,67500,183694.5,11736,139500
2,315000,781920,33259.5,675000
0,202500,1214100,67923,1125000
0,135000,900270,29169,630000
1,202500,1535553,47790,1372500
0,157500,339948,35694,315000
0,157500,817560,30951,675000
0,166500,639000,36814.5,639000
1,315000,509400,31293,450000
0,157500,610483.5,24637.5,454500
1,180000,630000,31500,630000
1,252000,848745,43465.5,675000
0,90000,675000,25447.5,675000
1,180000,450000,19066.5,450000
0,157500,106659,6943.5,81000
0,112500,311877,16051.5,252000
0,171000,341280,21937.5,270000
0,180000,225000,11619,225000
0,180000,553351.5,26748,414000
0,157500,853056,30771,720000
1,112500,260640,26707.5,225000
0,135000,536917.5,22878,463500
1,202500,622413,31909.5,495000
0,90000,67500,6916.5,67500
0,112500,305640,31446,270000
0,202500,906660,34177.5,675000
1,67500,157500,8172,157500
0,225000,1392300,48523.5,1125000
0,157500,1350000,46926,1350000
0,180000,598500,19435.5,450000
0,315000,975541.5,35167.5,756000
0,202500,1096020,59589,900000
0,157500,172021.5,19453.5,148500
2,202500,339948,34830,315000
0,135000,229500,21177,229500
0,261000,720000,36760.5,720000
0,180000,222768,16654.5,180000
0,112500,135000,5674.5,135000
0,112500,597240,19395,472500
1,360000,301464,23949,238500
1,121500,383787,35329.5,328500
0,135000,769527,32602.5,612000
0,180000,1024740,52452,900000
2,180000,712944,38803.5,567000
0,135000,285723,21361.5,238500
0,180000,245002.5,19773,211500
0,121500,264888,26329.5,234000
1,382500,1800000,55872,1800000
0,270000,382500,30348,382500
0,135000,225000,16371,225000
0,270000,315000,24885,315000
0,216000,904500,88245,904500
0,180000,900000,38133,900000
1,135000,126000,15084,126000
1,67500,582804,31747.5,463500
1,135000,278460,25668,225000
0,225000,364356,19894.5,261000
0,427500,1350000,92727,1350000
0,90000,526491,22437,454500
2,270000,844672.5,88825.5,787500
0,157500,305640,32224.5,270000
0,225000,284427,16456.5,216000
0,67500,199152,9711,135000
0,157500,310810.5,30100.5,288000
1,108000,450000,23107.5,450000
0,135000,248760,25618.5,225000
0,382500,130320,13815,112500
1,112500,225000,15165,225000
0,135000,260640,26838,225000
1,234000,477000,32004,477000
0,175500,398934,20497.5,333000
0,180000,729792,37390.5,630000
0,180000,573408,27715.5,495000
0,135000,291384,31378.5,270000
0,90000,148365,14512.5,135000
0,126000,675000,29862,675000
2,135000,526491,25456.5,454500
0,90000,906660,34308,675000
0,67500,292500,15061.5,292500
0,450000,479700,49284,450000
0,180000,441000,28314,441000
1,225000,337500,26662.5,337500
1,270000,738108,49455,630000
1,202500,269982,30663,238500
0,112500,149256,15799.5,135000
0,90000,78192,8010,67500
0,157500,1125000,50314.5,1125000
0,202500,276277.5,21955.5,238500
0,180000,402214.5,25834.5,328500
0,135000,296280,23539.5,225000
0,112500,601470,30838.5,450000
0,126000,735579,35518.5,585000
0,157500,360000,18508.5,360000
0,153000,279000,14373,279000
0,157500,281493,22239,243000
0,225000,1041219,50220,855000
0,135000,495000,34582.5,495000
1,90000,358344,20700,283500
0,153000,781920,42547.5,675000
0,126000,675000,25578,675000
0,261000,478498.5,47457,454500
1,247500,579942,32512.5,495000
0,225000,225000,19242,225000
1,112500,157500,12316.5,157500
0,135000,450000,35685,450000
1,171000,571486.5,31131,454500
0,135000,539100,27652.5,450000
0,103500,522900,17856,315000
0,135000,259794,25438.5,229500
1,180000,900000,69651,900000
0,405000,788472,44158.5,688500
1,112500,450000,19822.5,450000
1,315000,1052181,53851.5,864000
0,202500,1350000,55714.5,1350000
2,139500,311877,16051.5,252000
0,427500,746280,50004,675000
0,67500,225000,10953,225000
0,103500,550489.5,19903.5,454500
0,157500,315000,18081,315000
0,81000,334152,17190,270000
1,315000,630000,66285,630000
0,112500,364896,23449.5,315000
0,182250,900000,29034,900000
1,135000,781920,42417,675000
1,157500,539100,27562.5,450000
0,135000,269982,27792,238500
0,112500,225000,9909,225000
1,225000,973503,49837.5,855000
2,112500,180000,11502,180000
2,225000,225000,17410.5,225000
1,540000,697500,73372.5,697500
0,135000,630000,23751,630000
0,112500,248760,26919,225000
1,112500,431280,20745,360000
0,225000,450000,22500,450000
0,67500,135000,6750,135000
2,148500,272520,21658.5,225000
0,99000,157500,6750,157500
0,180000,817560,29493,675000
0,337500,900000,57649.5,900000
0,148500,369000,29151,369000
0,270000,1459125,47070,1125000
0,225000,360000,42853.5,360000
0,675000,1024740,52452,900000
0,180000,511249.5,26230.5,382500
0,225000,486000,31189.5,486000
2,202500,124438.5,6880.5,94500
1,360000,1161360,43911,900000
0,144000,450000,43524,450000
1,180000,312840,24844.5,247500
0,180000,454500,32323.5,454500
0,135000,341280,21937.5,270000
0,67500,269982,28480.5,238500
1,247500,999121.5,51142.5,877500
0,306000,781920,39924,675000
0,78322.5,450000,25362,450000
0,202500,457312.5,29353.5,373500
0,112500,180000,12798,180000
0,153000,341298,35968.5,301500
0,180000,310500,15984,310500
1,225000,746280,54436.5,675000
0,157500,225000,11619,225000
1,157500,517927.5,55908,477000
0,450000,405000,28930.5,405000
0,41400,237024,11403,180000
0,270000,450000,19197,450000
0,157500,271066.5,17451,234000
0,229500,450000,22500,450000
0,157500,904500,31567.5,904500
0,427500,454500,17262,454500
0,112500,172021.5,17145,148500
0,45000,119893.5,13041,103500
1,180000,450000,22977,450000
0,112500,243000,19327.5,243000
0,225000,792162,43101,630000
1,202500,790830,62613,675000
0,180000,161595,16110,139500
2,58500,341280,27094.5,270000
0,247500,537763.5,42615,459000
0,67500,522396,33385.5,472500
0,90000,509400,31293,450000
1,162000,144000,10606.5,144000
0,90000,495000,25402.5,495000
0,103500,817560,29493,675000
0,292500,349258.5,27724.5,301500
0,112500,450000,31450.5,450000
0,157500,853200,27652.5,675000
0,225000,494550,38403,450000
0,162000,149256,15421.5,135000
1,112500,337500,18306,337500
0,203850,450000,25128,450000
1,180000,278460,21676.5,225000
1,135000,167076,12492,135000
0,225000,1309500,42241.5,1309500
0,135000,790830,62482.5,675000
0,157500,296505,27324,247500
0,135000,550489.5,20880,454500
0,126000,1226700,39573,900000
0,207000,684054,73800,630000
0,225000,364500,23422.5,364500
0,216000,448875,15457.5,337500
0,90000,180000,13585.5,180000
0,180000,817560,30951,675000
1,135000,118512,9490.5,90000
1,112500,292500,15997.5,292500
0,135000,582804,28165.5,463500
2,135000,135000,10665,135000
2,135000,827496,39937.5,679500
2,180000,550980,35343,450000
0,135000,272520,21658.5,225000
1,135000,225000,24363,225000
0,67500,225000,17905.5,225000
2,112500,540000,42795,540000
2,135000,328500,16902,328500
0,315000,1572750,48946.5,1350000
0,45000,270000,21024,270000
0,121500,478498.5,47457,454500
1,76500,52128,6313.5,45000
0,225000,500490,59526,450000
0,135000,177768,13063.5,135000
0,90000,135000,10665,135000
0,157500,497448,52366.5,472500
0,135000,537471,56569.5,495000
0,180000,776709,39789,670500
0,103500,284031,13662,229500
0,54000,67765.5,7074,58500
0,135000,407520,32328,360000
0,180000,774000,81405,774000
0,112500,450000,24412.5,450000
0,99000,315000,23049,315000
1,180000,1076287.5,45729,913500
1,90000,267102,26545.5,247500
0,180000,550980,43659,450000
0,112500,312147,24286.5,279000
0,90000,601470,25614,450000
0,90000,528984,22234.5,418500
0,202500,656811,35761.5,567000
0,315000,1024740,43546.5,900000
0,405000,735579,37687.5,585000
2,126000,1066320,38299.5,900000
1,31500,218938.5,20209.5,189000
1,135000,332946,18189,238500
0,247500,507618,21636,507618
0,157500,536917.5,23778,463500
1,337500,1096020,56092.5,900000
0,81000,296280,18256.5,225000
0,135000,139230,10903.5,112500
1,112500,364356,19894.5,261000
1,76950,925992,30001.5,648000
0,225000,495000,18792,495000
0,193500,338832,20727,292500
0,135000,675000,49248,675000
0,112500,585000,28273.5,585000
1,94500,177768,12933,135000
0,90000,296280,18256.5,225000
0,157500,256167,15799.5,211500
2,126000,278460,24030,225000
0,157500,264888,26329.5,234000
0,112500,675000,37692,675000
0,270000,509400,37066.5,450000
0,81000,539100,27522,450000
0,292500,450000,53536.5,450000
2,180000,360000,22023,360000
0,180000,651960,27535.5,450000
1,135000,599544,22599,495000
1,90000,601470,30708,450000
0,225000,225000,23053.5,225000
1,135000,900000,29164.5,900000
1,310500,1971072,68643,1800000
2,225000,225000,17775,225000
0,450000,537471,56569.5,495000
1,99000,93829.5,11263.5,81000
0,112500,225000,13896,225000
1,126000,494550,38403,450000
0,90000,266832,20776.5,238500
0,90000,819000,29547,819000
0,270000,681633,22117.5,477000
0,135000,537763.5,31000.5,459000
2,54000,271066.5,19854,234000
2,270000,1303200,46939.5,1125000
0,189000,280170,33381,247500
0,184500,431280,22018.5,360000
0,157500,63000,4878,63000
0,135000,283500,33642,283500
1,180000,514602,55422,495000
0,175500,225000,23625,225000
0,315000,622413,26500.5,495000
0,135000,900000,43299,900000
0,225000,986418,47583,810000
0,103500,266652,16443,202500
1,103500,746280,54436.5,675000
0,360000,1305000,72999,1305000
0,81000,119893.5,11124,103500
2,202500,724500,46431,724500
1,157500,200493,16204.5,162000
1,90000,229500,18261,229500
0,135000,135531,16213.5,117000
0,270000,817560,30951,675000
0,90000,675000,29862,675000
2,405000,527373,38506.5,477000
1,225000,1572750,48816,1350000
0,148500,675000,29731.5,675000
0,135000,292500,23107.5,292500
0,157500,561393,21294,463500
0,247500,845158.5,48519,738000
0,180000,256032,10890,180000
0,225000,781920,42547.5,675000
2,225000,157500,7875,157500
1,360000,965340,94171.5,900000
0,180000,272520,21528,225000
0,211500,247500,26118,247500
2,247500,360000,28570.5,360000
0,180000,248760,26248.5,225000
0,103500,1076287.5,45729,913500
0,270000,748651.5,59278.5,639000
0,157500,404325,20772,337500
0,90000,607500,19728,607500
1,135000,247500,26118,247500
0,225000,1024740,43546.5,900000
0,337500,900000,38133,900000
0,54000,450000,23107.5,450000
0,225000,675000,49117.5,675000
1,135000,202500,22900.5,202500
1,112500,291915,21370.5,252000
3,54000,900000,29034,900000
0,175500,780844.5,33214.5,621000
2,292500,1107900,35739,900000
1,382500,1096020,56092.5,900000
0,211500,698517,30766.5,603000
0,112500,187659,19836,162000
1,225000,270000,13914,270000
0,157500,211630.5,18292.5,171000
0,157500,90000,10809,90000
0,315000,1800000,173704.5,1800000
0,270000,720000,36760.5,720000
0,180000,783315,48051,684000
1,225000,354469.5,25794,306000
0,225000,247500,26118,247500
2,99000,165915,13239,126000
0,157500,835164,42772.5,733500
0,112500,177768,11002.5,135000
1,225000,780844.5,39996,621000
1,135000,135000,6750,135000
0,225000,2013840,62640,1800000
2,90000,216000,25762.5,216000
0,108000,1258650,56277,1125000
0,180000,550980,30897,450000
1,189000,360000,15133.5,360000
0,90000,450000,22977,450000
2,90000,239787,28584,207000
0,202500,248760,25618.5,225000
0,189000,509400,40374,450000
0,180000,260640,19615.5,225000
0,67500,257391,27171,238500
0,90000,312840,19269,247500
0,112500,630000,48883.5,630000
2,180000,539100,27652.5,450000
0,103500,448272,27553.5,396000
0,112500,265536,11380.5,180000
1,157500,582804,29884.5,463500
1,135000,729792,37390.5,630000
0,225000,573408,29407.5,495000
0,270000,675000,25447.5,675000
3,112500,296280,23539.5,225000
0,112500,225000,25578,225000
1,211500,1125000,47794.5,1125000
0,157500,291114,22657.5,243000
0,405000,973503,46831.5,855000
1,157500,301464,23949,238500
0,90000,266652,12955.5,202500
0,180000,195543,10111.5,148500
0,112500,229500,24844.5,229500
1,180000,543037.5,30451.5,463500
2,58500,364356,16177.5,261000
0,135000,485190,24903,405000
2,90000,550489.5,19903.5,454500
1,157500,582804,28165.5,463500
1,157500,1021995,36837,792000
1,180000,450000,35554.5,450000
0,382500,794173.5,40680,697500
2,180000,765000,24808.5,765000
0,180000,71955,8536.5,67500
0,202500,621900,35833.5,562500
2,90000,360000,28440,360000
0,180000,811107,45418.5,742500
2,360000,334152,18256.5,270000
0,216000,93829.5,8734.5,81000
0,202500,598500,32598,598500
0,207000,487971,48393,463500
0,157500,106659,8424,81000
0,202500,440784,28300.5,360000
0,112500,432990,24984,382500
2,202500,540000,22878,540000
0,90000,405000,29601,405000
1,157500,1350000,42034.5,1350000
1,270000,876078,56119.5,765000
0,144000,260640,18666,225000
0,135000,225000,23755.5,225000
0,157500,677664,36760.5,585000
0,112500,296505,22297.5,247500
1,112500,790830,44289,675000
0,121500,509400,28444.5,450000
0,270000,1096020,46435.5,900000
0,540000,1552500,48316.5,1552500
0,45000,93829.5,9981,81000
0,180000,477927,21051,398938.5
4,112500,208512,19120.5,180000
0,67500,180000,9189,180000
1,108000,334152,17190,270000
0,157500,245268,15804,202500
0,180000,900000,29164.5,900000
0,135000,225000,9909,225000
0,157500,539100,22837.5,450000
1,99000,237024,12231,180000
0,157500,301401,13779,184500
0,180000,968377.5,46719,850500
0,315000,1741293,54180,1453500
0,247500,1024740,52452,900000
0,292500,900000,72292.5,900000
0,108000,395640,29578.5,360000
0,90000,1800000,62568,1800000
0,135000,675000,28597.5,675000
0,157500,509400,28575,450000
0,207000,281673,27567,261000
0,135000,225000,17905.5,225000
0,135000,1024740,52452,900000
2,252000,601470,25614,450000
1,67500,302341.5,19449,261000
0,90000,177768,9076.5,135000
0,135000,156384,11119.5,135000
0,112500,360000,18405,360000
1,90000,332946,18189,238500
0,211500,1800000,56002.5,1800000
0,54000,285723,20448,238500
1,135000,1125000,36292.5,1125000
0,157500,781920,33259.5,675000
0,135000,599778,28984.5,477000
0,193500,183784.5,14350.5,148500
0,112500,817560,30820.5,675000
0,135000,112500,8316,112500
3,292500,670500,34231.5,670500
0,180000,781920,42417,675000
1,180000,135000,6750,135000
0,135000,225000,17541,225000
0,180000,675000,25578,675000
1,157500,78192,8338.5,67500
0,225000,260640,28197,225000
0,135000,144801,11335.5,117000
0,157500,568800,24039,450000
2,135000,571486.5,24340.5,454500
2,112500,622575,23598,463500
0,58500,522396,30118.5,472500
0,180000,675000,34465.5,675000
0,270000,675000,32602.5,675000
0,180000,235386,26622,193500
2,180000,2085120,72607.5,1800000
1,202500,494550,39780,450000
0,135000,225000,22252.5,225000
0,180000,412560,17473.5,270000
1,225000,601470,30838.5,450000
1,121500,450000,35685,450000
0,292500,746280,42840,675000
2,225000,182448,20763,157500
0,292500,1350000,41904,1350000
0,112500,296280,18256.5,225000
0,81000,139500,14422.5,139500
0,67500,267102,28174.5,247500
0,157500,450000,30204,450000
0,135000,387144,30717,342000
0,103500,382500,30217.5,382500
0,135000,526491,26878.5,454500
0,58500,135000,14175,135000
0,157500,358344,26203.5,283500
1,180000,512446.5,28741.5,463500
0,225000,675000,25578,675000
2,90000,225000,26833.5,225000
0,180000,269982,29205,238500
0,99000,270000,15345,270000
1,180000,871029,44604,765000
1,76500,272520,21658.5,225000
0,202500,485190,24772.5,405000
0,90000,326664,13608,234000
0,135000,285264,30082.5,252000
0,135000,585216,33727.5,499500
0,315000,458235,23526,382500
2,202500,150367.5,11763,121500
0,202500,245002.5,18445.5,211500
0,157500,74628,7965,67500
0,450000,1035738,53014.5,850500
0,94500,320040,13450.5,225000
0,270000,450000,22977,450000
0,225000,202500,10336.5,202500
0,270000,673339.5,34510.5,535500
0,337500,315000,15750,315000
1,292500,1800000,98640,1800000
0,211500,450000,23107.5,450000
1,202500,455445,46795.5,409500
0,135000,457119,23467.5,342000
1,180000,247275,22680,225000
0,157500,260640,26838,225000
0,180000,225000,16371,225000
0,90000,269982,26833.5,238500
0,225000,2013840,62509.5,1800000
0,180000,317443.5,13576.5,256500
1,112500,269982,29205,238500
0,225000,373140,27153,337500
0,382500,1971072,68512.5,1800000
1,193500,594121.5,30465,472500
0,126000,247275,24192,225000
1,81000,539100,27652.5,450000
0,146592,135000,6750,135000
0,157500,360000,22153.5,360000
0,135000,904500,40477.5,904500
1,225000,819792,34731,720000
0,135000,224149.5,23665.5,193500
0,315000,1800000,56002.5,1800000
0,117000,450000,24412.5,450000
0,135000,296505,22297.5,247500
0,225000,742284,42741,679500
0,540000,450000,23107.5,450000
0,225000,323460,26064,270000
0,144000,260640,28197,225000
0,189000,90000,10678.5,90000
0,135000,454500,25375.5,454500
2,180000,1096020,56092.5,900000
0,180000,1225665,39667.5,945000
1,540000,2013840,83241,1800000
1,180000,161595,15979.5,139500
0,162000,746280,41800.5,675000
0,112500,225000,23755.5,225000
0,90000,331920,18135,225000
0,202500,383760,41458.5,360000
1,90000,201663,11704.5,166500
1,121500,239476.5,16663.5,193500
2,270000,922500,29889,922500
0,135000,577741.5,21910.5,477000
0,135000,495000,21100.5,495000
1,180000,697500,28782,697500
1,360000,248760,26118,225000
1,90000,247675.5,29524.5,229500
0,45000,225000,16132.5,225000
0,445500,509400,40243.5,450000
0,112500,345510,17770.5,247500
1,225000,479700,51790.5,450000
0,162000,945000,30613.5,945000
0,67500,286704,22779,247500
0,135000,124380,14890.5,112500
0,270000,450000,30204,450000
0,112500,601470,30838.5,450000
0,477000,900000,94639.5,900000
0,135000,392238,25195.5,346500
2,126000,167076,12010.5,135000
0,90000,177768,11488.5,135000
0,202500,269982,29205,238500
0,135000,248760,25618.5,225000
1,157500,1161360,41845.5,900000
0,135000,853200,27652.5,675000
0,315000,906660,34308,675000
1,495000,855351,54792,783000
0,135000,119893.5,14355,103500
1,270000,1024740,52452,900000
0,157500,93829.5,9742.5,81000
0,360000,1800000,55872,1800000
0,135000,450000,15498,450000
0,323100,597024,47299.5,540000
1,112500,237024,14629.5,180000
1,135000,509400,31162.5,450000
0,90000,270000,13117.5,270000
1,67500,225000,17410.5,225000
2,180000,835686,53536.5,765000
1,360000,1024740,49428,900000
0,270000,539100,22968,450000
1,315000,543037.5,30451.5,463500
2,180000,630099,61510.5,598500
0,225000,509400,37197,450000
0,90000,440784,28300.5,360000
0,90000,130320,15592.5,112500
0,225000,632664,35325,540000
0,207000,1800000,56002.5,1800000
1,180000,573408,31234.5,495000
2,139050,746280,58963.5,675000
0,157500,540000,20358,540000
2,315000,280170,29547,247500
0,270000,900000,45954,900000
1,112500,213723,22572,184500
0,337500,752553,38551.5,598500
2,180000,494550,38403,450000
0,247500,404325,19579.5,337500
0,675000,1942560,106582.5,1800000
0,157500,583834.5,31801.5,504000
0,81000,165960,7159.5,112500
0,126000,573408,31234.5,495000
0,90000,99504,10323,90000
0,76500,135000,8257.5,135000
0,135000,296280,15255,225000
0,216000,904500,32485.5,904500
0,90000,185409,13990.5,160056
0,112500,286704,22779,247500
0,202500,238500,23719.5,238500
1,225000,848745,46174.5,675000
0,112500,276903,21559.5,247500
0,180000,418743,26892,342000
0,225000,248760,24601.5,225000
0,78750,450000,25128,450000
0,112500,135000,7020,135000
1,157500,332946,17127,238500
2,157500,552555,28341,477000
0,193500,260640,26838,225000
0,135000,478836,37962,423000
0,171000,900000,29164.5,900000
1,112500,360000,19660.5,360000
0,166500,698517,35793,603000
1,63000,296280,16200,225000
0,135000,199008,21024,180000
0,225000,270000,13783.5,270000
0,180000,574488,18531,454500
0,157500,270000,11479.5,270000
0,157500,450000,19066.5,450000
0,157500,589500,37804.5,589500
0,247500,296505,23904,247500
0,112500,854896.5,36351,702000
0,135000,675000,25578,675000
0,202500,746280,54436.5,675000
0,405000,517927.5,54517.5,477000
0,171000,959688,34470,810000
0,31500,539100,29245.5,450000
0,135000,407520,29785.5,360000
0,180000,900000,38133,900000
0,126000,517266,25015.5,387000
0,103500,90000,5166,90000
0,202500,790830,57676.5,675000
0,189000,172021.5,13441.5,148500
1,90000,225000,17905.5,225000
2,270000,708552,26842.5,585000
1,67500,296280,23539.5,225000
0,135000,427176,21942,306000
2,270000,599472,30739.5,517500
0,202500,296280,18256.5,225000
0,90000,193500,10732.5,193500
0,135000,248760,25618.5,225000
1,180000,404325,20772,337500
0,184500,1451047.5,60012,1354500
1,360000,495000,58873.5,495000
0,295200,534204,42961.5,495000
1,360000,2013840,62640,1800000
0,90000,382500,18531,382500
2,101250,112500,9018,112500
0,216000,112500,11524.5,112500
0,112500,331920,18135,225000
0,112500,517500,22923,517500
0,135000,495000,26851.5,495000
0,247500,238500,24565.5,238500
0,166500,904500,31437,904500
0,54000,407520,32328,360000
0,315000,781920,39924,675000
0,112500,110137.5,5296.5,83641.5
0,90000,550489.5,20880,454500
3,90000,208512,16132.5,180000
2,90000,279000,17959.5,279000
0,67500,295776,18225,234000
1,103500,99504,11938.5,90000
0,135000,202500,24160.5,202500
0,256500,539100,26064,450000
0,153000,539100,27522,450000
0,180000,622413,31909.5,495000
0,180000,523152,36540,463500
1,135000,248760,26248.5,225000
0,157500,398160,29101.5,315000
0,157500,848745,37516.5,675000
0,67500,675000,38749.5,675000
1,99000,334152,16204.5,270000
0,108000,319500,16443,319500
0,157500,909697.5,49477.5,747000
0,157500,679500,66325.5,679500
0,189000,500490,59526,450000
0,112500,539100,27522,450000
3,157500,450000,53406,450000
0,112500,332946,17127,238500
0,135000,260640,25776,225000
0,157500,509400,40374,450000
0,135000,905859,32665.5,702000
1,157500,109453.5,11344.5,99000
2,103500,601470,30838.5,450000
0,112500,225000,23184,225000
0,225000,466573.5,46147.5,437688
0,112500,180000,18900,180000
1,225000,900000,67423.5,900000
0,112500,511920,18387,405000
1,180000,539100,27652.5,450000
0,270000,339948,33754.5,315000
0,180000,265500,17095.5,265500
0,157500,871029,44604,765000
1,126000,292500,13014,292500
0,76500,360000,15264,360000
0,36000,148140,9193.5,112500
2,270000,1096020,52726.5,900000
0,180000,2156400,67063.5,1800000
0,121500,272520,18342,225000
0,90000,360000,17446.5,360000
0,117000,213322.5,16983,162000
0,135000,360000,28570.5,360000
1,135000,112500,11524.5,112500
0,135000,450000,19197,450000
0,112500,219069,11313,148500
0,112500,405000,41629.5,405000
0,225000,927000,30033,927000
0,112500,558855,32211,477000
0,180000,550980,30897,450000
2,270000,320922,38214,283500
2,360000,579942,37192.5,495000
1,112500,195543,15579,148500
0,157500,371979,34245,310500
0,236250,747202.5,41850,684000
2,90000,450000,32877,450000
0,270000,190764,15201,157500
0,391500,675000,36616.5,675000
0,144000,270000,19647,270000
2,67500,278460,25668,225000
0,157500,628069.5,32197.5,499500
1,166500,675000,34596,675000
0,202500,567000,30888,567000
0,144000,1336608,48141,1080000
2,54000,315000,13369.5,315000
0,67500,291915,16429.5,252000
0,360000,550980,43659,450000
0,135000,450000,14517,450000
0,112500,331920,17077.5,225000
0,225000,1096020,48406.5,900000
0,112500,452844,23121,378000
0,202500,450000,35554.5,450000
1,126000,615888,60129,585000
0,135000,786528,44046,720000
0,270000,260640,26707.5,225000
